grid_cell,metric,mk_S,mk_tau,mk_p
1019,trait_dispersion,-8,-0.8,0.08641073297370003
1019,rao_q,-8,-0.8,0.08641073297370003
1019,feve,10,1,0.02748633611151034
1019,fdiv,8,0.8,0.08641073297370003
1021,corrected_richness,10,1,0.02748633611151034
1021,shannon,10,1,0.02748633611151034
1021,inv_simpson,10,1,0.02748633611151034
1021,trait_volume,-6,-0.6,0.2206713619198468
1021,trait_dispersion,-6,-0.6,0.2206713619198468
1021,rao_q,-6,-0.6,0.2206713619198468
1021,feve,10,1,0.02748633611151034
1021,fdiv,10,1,0.02748633611151034
1022,corrected_richness,10,1,0.02748633611151034
1022,shannon,10,1,0.02748633611151034
1022,inv_simpson,10,1,0.02748633611151034
1022,trait_volume,-6,-0.6,0.2206713619198468
1022,trait_dispersion,-6,-0.6,0.2206713619198468
1022,rao_q,-4,-0.4,0.4624327264504763
1022,feve,10,1,0.02748633611151034
1022,fdiv,10,1,0.02748633611151034
1023,corrected_richness,10,1,0.02748633611151034
1023,shannon,10,1,0.02748633611151034
1023,inv_simpson,10,1,0.02748633611151034
1023,trait_volume,-6,-0.6,0.2206713619198468
1023,trait_dispersion,-6,-0.6,0.2206713619198468
1023,rao_q,-6,-0.6,0.2206713619198468
1023,feve,10,1,0.02748633611151034
1023,fdiv,10,1,0.02748633611151034
1025,corrected_richness,10,1,0.02748633611151034
1025,shannon,10,1,0.02748633611151034
1025,inv_simpson,10,1,0.02748633611151034
1025,trait_volume,-6,-0.6,0.2206713619198468
1025,trait_dispersion,-6,-0.6,0.2206713619198468
1025,rao_q,-6,-0.6,0.2206713619198468
1025,feve,10,1,0.02748633611151034
1025,fdiv,10,1,0.02748633611151034
1027,corrected_richness,10,1,0.02748633611151034
1027,shannon,10,1,0.02748633611151034
1027,inv_simpson,10,1,0.02748633611151034
1027,trait_volume,-6,-0.6,0.2206713619198468
1027,trait_dispersion,-6,-0.6,0.2206713619198468
1027,rao_q,-6,-0.6,0.2206713619198468
1027,feve,10,1,0.02748633611151034
1027,fdiv,10,1,0.02748633611151034
1028,corrected_richness,10,1,0.02748633611151034
1028,shannon,10,1,0.02748633611151034
1028,inv_simpson,10,1,0.02748633611151034
1028,trait_volume,-6,-0.6,0.2206713619198468
1028,trait_dispersion,-6,-0.6,0.2206713619198468
1028,rao_q,-6,-0.6,0.2206713619198468
1028,feve,10,1,0.02748633611151034
1028,fdiv,10,1,0.02748633611151034
1029,corrected_richness,10,1,0.02748633611151034
1029,shannon,10,1,0.02748633611151034
1029,inv_simpson,10,1,0.02748633611151034
1029,trait_volume,-6,-0.6,0.2206713619198468
1029,trait_dispersion,-6,-0.6,0.2206713619198468
1029,rao_q,-6,-0.6,0.2206713619198468
1029,feve,10,1,0.02748633611151034
1029,fdiv,8,0.8,0.08641073297370003
1055,corrected_richness,10,1,0.02748633611151034
1055,shannon,10,1,0.02748633611151034
1055,inv_simpson,10,1,0.02748633611151034
1055,trait_volume,-6,-0.6,0.2206713619198468
1055,trait_dispersion,-6,-0.6,0.2206713619198468
1055,rao_q,-6,-0.6,0.2206713619198468
1055,feve,10,1,0.02748633611151034
1055,fdiv,0,0,1
1057,corrected_richness,10,1,0.02748633611151034
1057,shannon,10,1,0.02748633611151034
1057,inv_simpson,10,1,0.02748633611151034
1057,trait_volume,-6,-0.6,0.2206713619198468
1057,trait_dispersion,-4,-0.4,0.4624327264504763
1057,rao_q,-4,-0.4,0.4624327264504763
1057,feve,10,1,0.02748633611151034
1057,fdiv,2,0.2,0.8064959405073402
1058,corrected_richness,10,1,0.02748633611151034
1058,shannon,10,1,0.02748633611151034
1058,inv_simpson,10,1,0.02748633611151034
1058,trait_volume,-6,-0.6,0.2206713619198468
1058,trait_dispersion,-4,-0.4,0.4624327264504763
1058,rao_q,-4,-0.4,0.4624327264504763
1058,feve,8,0.8,0.08641073297370003
1058,fdiv,4,0.4,0.4624327264504763
1061,corrected_richness,10,1,0.02748633611151034
1061,shannon,10,1,0.02748633611151034
1061,inv_simpson,10,1,0.02748633611151034
1061,trait_volume,-4,-0.4,0.4624327264504763
1061,trait_dispersion,-2,-0.2,0.8064959405073402
1061,rao_q,0,0,1
1061,feve,10,1,0.02748633611151034
1061,fdiv,2,0.2,0.8064959405073402
1063,corrected_richness,10,1,0.02748633611151034
1063,shannon,10,1,0.02748633611151034
1063,inv_simpson,10,1,0.02748633611151034
1063,trait_volume,0,0,1
1063,trait_dispersion,2,0.2,0.8064959405073402
1063,rao_q,4,0.4,0.4624327264504763
1063,feve,10,1,0.02748633611151034
1063,fdiv,0,0,1
1064,corrected_richness,10,1,0.02748633611151034
1064,shannon,10,1,0.02748633611151034
1064,inv_simpson,10,1,0.02748633611151034
1064,trait_volume,-8,-0.8,0.08641073297370003
1064,trait_dispersion,-6,-0.6,0.2206713619198468
1064,rao_q,-8,-0.8,0.08641073297370003
1064,feve,8,0.8,0.08641073297370003
1064,fdiv,2,0.2,0.8064959405073402
1065,corrected_richness,10,1,0.02748633611151034
1065,shannon,10,1,0.02748633611151034
1065,inv_simpson,10,1,0.02748633611151034
1065,trait_volume,-8,-0.8,0.08641073297370003
1065,trait_dispersion,-8,-0.8,0.08641073297370003
1065,rao_q,-8,-0.8,0.08641073297370003
1065,feve,8,0.8,0.08641073297370003
1065,fdiv,6,0.6,0.2206713619198468
1066,corrected_richness,10,1,0.02748633611151034
1066,shannon,10,1,0.02748633611151034
1066,inv_simpson,10,1,0.02748633611151034
1066,trait_volume,-8,-0.8,0.08641073297370003
1066,trait_dispersion,-8,-0.8,0.08641073297370003
1066,rao_q,-8,-0.8,0.08641073297370003
1066,feve,8,0.8,0.08641073297370003
1066,fdiv,4,0.4,0.4624327264504763
1068,corrected_richness,10,1,0.02748633611151034
1068,shannon,10,1,0.02748633611151034
1068,inv_simpson,10,1,0.02748633611151034
1068,trait_volume,-6,-0.6,0.2206713619198468
1068,trait_dispersion,-6,-0.6,0.2206713619198468
1068,rao_q,-4,-0.4,0.4624327264504763
1068,feve,8,0.8,0.08641073297370003
1068,fdiv,-2,-0.2,0.8064959405073402
1069,corrected_richness,10,1,0.02748633611151034
1069,shannon,10,1,0.02748633611151034
1069,inv_simpson,10,1,0.02748633611151034
1069,trait_volume,-6,-0.6,0.2206713619198468
1069,trait_dispersion,-6,-0.6,0.2206713619198468
1069,rao_q,-6,-0.6,0.2206713619198468
1069,feve,8,0.8,0.08641073297370003
1069,fdiv,0,0,1
1070,corrected_richness,10,1,0.02748633611151034
1070,shannon,10,1,0.02748633611151034
1070,inv_simpson,10,1,0.02748633611151034
1070,trait_volume,-6,-0.6,0.2206713619198468
1070,trait_dispersion,-6,-0.6,0.2206713619198468
1070,rao_q,-6,-0.6,0.2206713619198468
1070,feve,8,0.8,0.08641073297370003
1070,fdiv,0,0,1
1073,corrected_richness,10,1,0.02748633611151034
1073,shannon,10,1,0.02748633611151034
1073,inv_simpson,10,1,0.02748633611151034
1073,trait_volume,-10,-1,0.02748633611151034
1073,trait_dispersion,-10,-1,0.02748633611151034
1073,rao_q,-8,-0.8,0.08641073297370003
1073,feve,8,0.8,0.08641073297370003
1073,fdiv,2,0.2,0.8064959405073402
1075,corrected_richness,10,1,0.02748633611151034
1075,shannon,10,1,0.02748633611151034
1075,inv_simpson,10,1,0.02748633611151034
1075,trait_volume,-10,-1,0.02748633611151034
1075,trait_dispersion,-10,-1,0.02748633611151034
1075,rao_q,-8,-0.8,0.08641073297370003
1075,feve,8,0.8,0.08641073297370003
1075,fdiv,4,0.4,0.4624327264504763
1076,corrected_richness,10,1,0.02748633611151034
1076,shannon,10,1,0.02748633611151034
1076,inv_simpson,10,1,0.02748633611151034
1076,trait_volume,-10,-1,0.02748633611151034
1076,trait_dispersion,-10,-1,0.02748633611151034
1076,rao_q,-8,-0.8,0.08641073297370003
1076,feve,8,0.8,0.08641073297370003
1076,fdiv,0,0,1
1089,corrected_richness,10,1,0.02748633611151034
1089,shannon,10,1,0.02748633611151034
1089,inv_simpson,10,1,0.02748633611151034
1089,trait_volume,-8,-0.8,0.08641073297370003
1089,trait_dispersion,-8,-0.8,0.08641073297370003
1089,rao_q,-6,-0.6,0.2206713619198468
1089,feve,10,1,0.02748633611151034
1089,fdiv,10,1,0.02748633611151034
1090,corrected_richness,10,1,0.02748633611151034
1090,shannon,10,1,0.02748633611151034
1090,inv_simpson,10,1,0.02748633611151034
1090,trait_volume,-10,-1,0.02748633611151034
1090,trait_dispersion,-8,-0.8,0.08641073297370003
1090,rao_q,-8,-0.8,0.08641073297370003
1090,feve,10,1,0.02748633611151034
1090,fdiv,10,1,0.02748633611151034
1091,corrected_richness,10,1,0.02748633611151034
1091,shannon,10,1,0.02748633611151034
1091,inv_simpson,10,1,0.02748633611151034
1091,trait_volume,-10,-1,0.02748633611151034
1091,trait_dispersion,-10,-1,0.02748633611151034
1091,rao_q,-10,-1,0.02748633611151034
1091,feve,10,1,0.02748633611151034
1091,fdiv,10,1,0.02748633611151034
1092,corrected_richness,10,1,0.02748633611151034
1092,shannon,10,1,0.02748633611151034
1092,inv_simpson,10,1,0.02748633611151034
1092,trait_volume,-10,-1,0.02748633611151034
1092,trait_dispersion,-10,-1,0.02748633611151034
1092,rao_q,-10,-1,0.02748633611151034
1092,feve,10,1,0.02748633611151034
1092,fdiv,10,1,0.02748633611151034
1093,corrected_richness,10,1,0.02748633611151034
1093,shannon,10,1,0.02748633611151034
1093,inv_simpson,10,1,0.02748633611151034
1093,trait_volume,-10,-1,0.02748633611151034
1093,trait_dispersion,-10,-1,0.02748633611151034
1093,rao_q,-10,-1,0.02748633611151034
1093,feve,10,1,0.02748633611151034
1093,fdiv,8,0.8,0.08641073297370003
1094,corrected_richness,10,1,0.02748633611151034
1094,shannon,10,1,0.02748633611151034
1094,inv_simpson,10,1,0.02748633611151034
1094,trait_volume,-10,-1,0.02748633611151034
1094,trait_dispersion,-10,-1,0.02748633611151034
1094,rao_q,-10,-1,0.02748633611151034
1094,feve,10,1,0.02748633611151034
1094,fdiv,8,0.8,0.08641073297370003
1095,corrected_richness,10,1,0.02748633611151034
1095,shannon,10,1,0.02748633611151034
1095,inv_simpson,10,1,0.02748633611151034
1095,trait_volume,-10,-1,0.02748633611151034
1095,trait_dispersion,-10,-1,0.02748633611151034
1095,rao_q,-10,-1,0.02748633611151034
1095,feve,10,1,0.02748633611151034
1095,fdiv,8,0.8,0.08641073297370003
1096,corrected_richness,10,1,0.02748633611151034
1096,shannon,10,1,0.02748633611151034
1096,inv_simpson,10,1,0.02748633611151034
1096,trait_volume,-10,-1,0.02748633611151034
1096,trait_dispersion,-10,-1,0.02748633611151034
1096,rao_q,-10,-1,0.02748633611151034
1096,feve,10,1,0.02748633611151034
1096,fdiv,8,0.8,0.08641073297370003
1097,corrected_richness,10,1,0.02748633611151034
1097,shannon,10,1,0.02748633611151034
1097,inv_simpson,10,1,0.02748633611151034
1097,trait_volume,-10,-1,0.02748633611151034
1097,trait_dispersion,-10,-1,0.02748633611151034
1097,rao_q,-10,-1,0.02748633611151034
1097,feve,10,1,0.02748633611151034
1097,fdiv,8,0.8,0.08641073297370003
1098,corrected_richness,10,1,0.02748633611151034
1098,shannon,10,1,0.02748633611151034
1098,inv_simpson,10,1,0.02748633611151034
1098,trait_volume,-10,-1,0.02748633611151034
1098,trait_dispersion,-10,-1,0.02748633611151034
1098,rao_q,-10,-1,0.02748633611151034
1098,feve,10,1,0.02748633611151034
1098,fdiv,10,1,0.02748633611151034
1100,corrected_richness,10,1,0.02748633611151034
1100,shannon,10,1,0.02748633611151034
1100,inv_simpson,10,1,0.02748633611151034
1100,trait_volume,-8,-0.8,0.08641073297370003
1100,trait_dispersion,-8,-0.8,0.08641073297370003
1100,rao_q,-8,-0.8,0.08641073297370003
1100,feve,10,1,0.02748633611151034
1100,fdiv,8,0.8,0.08641073297370003
1101,corrected_richness,10,1,0.02748633611151034
1101,shannon,10,1,0.02748633611151034
1101,inv_simpson,10,1,0.02748633611151034
1101,trait_volume,-8,-0.8,0.08641073297370003
1101,trait_dispersion,-8,-0.8,0.08641073297370003
1101,rao_q,-8,-0.8,0.08641073297370003
1101,feve,10,1,0.02748633611151034
1101,fdiv,8,0.8,0.08641073297370003
1103,corrected_richness,10,1,0.02748633611151034
1103,shannon,10,1,0.02748633611151034
1103,inv_simpson,10,1,0.02748633611151034
1103,trait_volume,-10,-1,0.02748633611151034
1103,trait_dispersion,-10,-1,0.02748633611151034
1103,rao_q,-10,-1,0.02748633611151034
1103,feve,10,1,0.02748633611151034
1103,fdiv,10,1,0.02748633611151034
1126,corrected_richness,10,1,0.02748633611151034
1126,shannon,10,1,0.02748633611151034
1126,inv_simpson,10,1,0.02748633611151034
1126,trait_volume,-6,-0.6,0.2206713619198468
1126,trait_dispersion,-6,-0.6,0.2206713619198468
1126,rao_q,-6,-0.6,0.2206713619198468
1126,feve,8,0.8,0.08641073297370003
1126,fdiv,6,0.6,0.2206713619198468
1127,corrected_richness,10,1,0.02748633611151034
1127,shannon,10,1,0.02748633611151034
1127,inv_simpson,10,1,0.02748633611151034
1127,trait_volume,-6,-0.6,0.2206713619198468
1127,trait_dispersion,-6,-0.6,0.2206713619198468
1127,rao_q,-6,-0.6,0.2206713619198468
1127,feve,8,0.8,0.08641073297370003
1127,fdiv,6,0.6,0.2206713619198468
1128,corrected_richness,10,1,0.02748633611151034
1128,shannon,10,1,0.02748633611151034
1128,inv_simpson,10,1,0.02748633611151034
1128,trait_volume,-6,-0.6,0.2206713619198468
1128,trait_dispersion,-6,-0.6,0.2206713619198468
1128,rao_q,-6,-0.6,0.2206713619198468
1128,feve,8,0.8,0.08641073297370003
1128,fdiv,4,0.4,0.4624327264504763
1129,corrected_richness,10,1,0.02748633611151034
1129,shannon,10,1,0.02748633611151034
1129,inv_simpson,10,1,0.02748633611151034
1129,trait_volume,-6,-0.6,0.2206713619198468
1129,trait_dispersion,-6,-0.6,0.2206713619198468
1129,rao_q,-4,-0.4,0.4624327264504763
1129,feve,8,0.8,0.08641073297370003
1129,fdiv,2,0.2,0.8064959405073402
1130,corrected_richness,10,1,0.02748633611151034
1130,shannon,10,1,0.02748633611151034
1130,inv_simpson,10,1,0.02748633611151034
1130,trait_volume,-6,-0.6,0.2206713619198468
1130,trait_dispersion,-4,-0.4,0.4624327264504763
1130,rao_q,-2,-0.2,0.8064959405073402
1130,feve,6,0.6,0.2206713619198468
1130,fdiv,-2,-0.2,0.8064959405073402
1131,corrected_richness,10,1,0.02748633611151034
1131,shannon,10,1,0.02748633611151034
1131,inv_simpson,10,1,0.02748633611151034
1131,trait_volume,-4,-0.4,0.4624327264504763
1131,trait_dispersion,0,0,1
1131,rao_q,2,0.2,0.8064959405073402
1131,feve,10,1,0.02748633611151034
1131,fdiv,-2,-0.2,0.8064959405073402
1133,corrected_richness,10,1,0.02748633611151034
1133,shannon,10,1,0.02748633611151034
1133,inv_simpson,10,1,0.02748633611151034
1133,trait_volume,-4,-0.4,0.4624327264504763
1133,trait_dispersion,-2,-0.2,0.8064959405073402
1133,rao_q,-4,-0.4,0.4624327264504763
1133,feve,8,0.8,0.08641073297370003
1133,fdiv,-2,-0.2,0.8064959405073402
1134,corrected_richness,10,1,0.02748633611151034
1134,shannon,10,1,0.02748633611151034
1134,inv_simpson,10,1,0.02748633611151034
1134,trait_volume,-6,-0.6,0.2206713619198468
1134,trait_dispersion,-4,-0.4,0.4624327264504763
1134,rao_q,-4,-0.4,0.4624327264504763
1134,feve,8,0.8,0.08641073297370003
1134,fdiv,-2,-0.2,0.8064959405073402
1137,corrected_richness,10,1,0.02748633611151034
1137,shannon,10,1,0.02748633611151034
1137,inv_simpson,10,1,0.02748633611151034
1137,trait_volume,-8,-0.8,0.08641073297370003
1137,trait_dispersion,-6,-0.6,0.2206713619198468
1137,rao_q,-8,-0.8,0.08641073297370003
1137,feve,10,1,0.02748633611151034
1137,fdiv,-2,-0.2,0.8064959405073402
1138,corrected_richness,10,1,0.02748633611151034
1138,shannon,10,1,0.02748633611151034
1138,inv_simpson,10,1,0.02748633611151034
1138,trait_volume,-8,-0.8,0.08641073297370003
1138,trait_dispersion,-8,-0.8,0.08641073297370003
1138,rao_q,-8,-0.8,0.08641073297370003
1138,feve,10,1,0.02748633611151034
1138,fdiv,0,0,1
1139,corrected_richness,10,1,0.02748633611151034
1139,shannon,10,1,0.02748633611151034
1139,inv_simpson,10,1,0.02748633611151034
1139,trait_volume,-8,-0.8,0.08641073297370003
1139,trait_dispersion,-8,-0.8,0.08641073297370003
1139,rao_q,-8,-0.8,0.08641073297370003
1139,feve,10,1,0.02748633611151034
1139,fdiv,0,0,1
1140,corrected_richness,10,1,0.02748633611151034
1140,shannon,10,1,0.02748633611151034
1140,inv_simpson,10,1,0.02748633611151034
1140,trait_volume,-8,-0.8,0.08641073297370003
1140,trait_dispersion,-8,-0.8,0.08641073297370003
1140,rao_q,-8,-0.8,0.08641073297370003
1140,feve,10,1,0.02748633611151034
1140,fdiv,0,0,1
1142,corrected_richness,10,1,0.02748633611151034
1142,shannon,10,1,0.02748633611151034
1142,inv_simpson,10,1,0.02748633611151034
1142,trait_volume,-10,-1,0.02748633611151034
1142,trait_dispersion,-10,-1,0.02748633611151034
1142,rao_q,-10,-1,0.02748633611151034
1142,feve,8,0.8,0.08641073297370003
1142,fdiv,8,0.8,0.08641073297370003
1143,corrected_richness,10,1,0.02748633611151034
1143,shannon,10,1,0.02748633611151034
1143,inv_simpson,10,1,0.02748633611151034
1143,trait_volume,-10,-1,0.02748633611151034
1143,trait_dispersion,-10,-1,0.02748633611151034
1143,rao_q,-10,-1,0.02748633611151034
1143,feve,8,0.8,0.08641073297370003
1143,fdiv,10,1,0.02748633611151034
1144,corrected_richness,10,1,0.02748633611151034
1144,shannon,10,1,0.02748633611151034
1144,inv_simpson,10,1,0.02748633611151034
1144,trait_volume,-10,-1,0.02748633611151034
1144,trait_dispersion,-10,-1,0.02748633611151034
1144,rao_q,-10,-1,0.02748633611151034
1144,feve,8,0.8,0.08641073297370003
1144,fdiv,10,1,0.02748633611151034
1145,corrected_richness,10,1,0.02748633611151034
1145,shannon,10,1,0.02748633611151034
1145,inv_simpson,10,1,0.02748633611151034
1145,trait_volume,-10,-1,0.02748633611151034
1145,trait_dispersion,-10,-1,0.02748633611151034
1145,rao_q,-10,-1,0.02748633611151034
1145,feve,10,1,0.02748633611151034
1145,fdiv,10,1,0.02748633611151034
1161,corrected_richness,10,1,0.02748633611151034
1161,shannon,10,1,0.02748633611151034
1161,inv_simpson,10,1,0.02748633611151034
1161,trait_volume,-10,-1,0.02748633611151034
1161,trait_dispersion,-8,-0.8,0.08641073297370003
1161,rao_q,-8,-0.8,0.08641073297370003
1161,feve,10,1,0.02748633611151034
1161,fdiv,8,0.8,0.08641073297370003
1162,corrected_richness,10,1,0.02748633611151034
1162,shannon,10,1,0.02748633611151034
1162,inv_simpson,10,1,0.02748633611151034
1162,trait_volume,-8,-0.8,0.08641073297370003
1162,trait_dispersion,-8,-0.8,0.08641073297370003
1162,rao_q,-8,-0.8,0.08641073297370003
1162,feve,10,1,0.02748633611151034
1162,fdiv,8,0.8,0.08641073297370003
1163,corrected_richness,10,1,0.02748633611151034
1163,shannon,10,1,0.02748633611151034
1163,inv_simpson,10,1,0.02748633611151034
1163,trait_volume,-8,-0.8,0.08641073297370003
1163,trait_dispersion,-8,-0.8,0.08641073297370003
1163,rao_q,-8,-0.8,0.08641073297370003
1163,feve,10,1,0.02748633611151034
1163,fdiv,8,0.8,0.08641073297370003
1164,corrected_richness,10,1,0.02748633611151034
1164,shannon,10,1,0.02748633611151034
1164,inv_simpson,10,1,0.02748633611151034
1164,trait_volume,-8,-0.8,0.08641073297370003
1164,trait_dispersion,-8,-0.8,0.08641073297370003
1164,rao_q,-8,-0.8,0.08641073297370003
1164,feve,10,1,0.02748633611151034
1164,fdiv,10,1,0.02748633611151034
1165,corrected_richness,10,1,0.02748633611151034
1165,shannon,10,1,0.02748633611151034
1165,inv_simpson,10,1,0.02748633611151034
1165,trait_volume,-6,-0.6,0.2206713619198468
1165,trait_dispersion,-6,-0.6,0.2206713619198468
1165,rao_q,-6,-0.6,0.2206713619198468
1165,feve,10,1,0.02748633611151034
1165,fdiv,10,1,0.02748633611151034
1166,corrected_richness,10,1,0.02748633611151034
1166,shannon,10,1,0.02748633611151034
1166,inv_simpson,10,1,0.02748633611151034
1166,trait_volume,-4,-0.4,0.4624327264504763
1166,trait_dispersion,-6,-0.6,0.2206713619198468
1166,rao_q,-4,-0.4,0.4624327264504763
1166,feve,10,1,0.02748633611151034
1166,fdiv,10,1,0.02748633611151034
1167,corrected_richness,10,1,0.02748633611151034
1167,shannon,10,1,0.02748633611151034
1167,inv_simpson,10,1,0.02748633611151034
1167,trait_volume,-6,-0.6,0.2206713619198468
1167,trait_dispersion,-6,-0.6,0.2206713619198468
1167,rao_q,-6,-0.6,0.2206713619198468
1167,feve,10,1,0.02748633611151034
1167,fdiv,8,0.8,0.08641073297370003
1168,corrected_richness,10,1,0.02748633611151034
1168,shannon,10,1,0.02748633611151034
1168,inv_simpson,10,1,0.02748633611151034
1168,trait_volume,-6,-0.6,0.2206713619198468
1168,trait_dispersion,-6,-0.6,0.2206713619198468
1168,rao_q,-6,-0.6,0.2206713619198468
1168,feve,10,1,0.02748633611151034
1168,fdiv,10,1,0.02748633611151034
1169,corrected_richness,10,1,0.02748633611151034
1169,shannon,10,1,0.02748633611151034
1169,inv_simpson,10,1,0.02748633611151034
1169,trait_volume,-6,-0.6,0.2206713619198468
1169,trait_dispersion,-8,-0.8,0.08641073297370003
1169,rao_q,-6,-0.6,0.2206713619198468
1169,feve,10,1,0.02748633611151034
1169,fdiv,10,1,0.02748633611151034
1170,corrected_richness,10,1,0.02748633611151034
1170,shannon,10,1,0.02748633611151034
1170,inv_simpson,10,1,0.02748633611151034
1170,trait_volume,-6,-0.6,0.2206713619198468
1170,trait_dispersion,-8,-0.8,0.08641073297370003
1170,rao_q,-6,-0.6,0.2206713619198468
1170,feve,10,1,0.02748633611151034
1170,fdiv,10,1,0.02748633611151034
1171,corrected_richness,10,1,0.02748633611151034
1171,shannon,10,1,0.02748633611151034
1171,inv_simpson,10,1,0.02748633611151034
1171,trait_volume,-6,-0.6,0.2206713619198468
1171,trait_dispersion,-8,-0.8,0.08641073297370003
1171,rao_q,-6,-0.6,0.2206713619198468
1171,feve,10,1,0.02748633611151034
1171,fdiv,10,1,0.02748633611151034
1172,corrected_richness,10,1,0.02748633611151034
1172,shannon,10,1,0.02748633611151034
1172,inv_simpson,10,1,0.02748633611151034
1172,trait_volume,-6,-0.6,0.2206713619198468
1172,trait_dispersion,-8,-0.8,0.08641073297370003
1172,rao_q,-6,-0.6,0.2206713619198468
1172,feve,10,1,0.02748633611151034
1172,fdiv,10,1,0.02748633611151034
1173,corrected_richness,10,1,0.02748633611151034
1173,shannon,10,1,0.02748633611151034
1173,inv_simpson,10,1,0.02748633611151034
1173,trait_volume,-6,-0.6,0.2206713619198468
1173,trait_dispersion,-8,-0.8,0.08641073297370003
1173,rao_q,-6,-0.6,0.2206713619198468
1173,feve,10,1,0.02748633611151034
1173,fdiv,10,1,0.02748633611151034
1175,corrected_richness,10,1,0.02748633611151034
1175,shannon,10,1,0.02748633611151034
1175,inv_simpson,10,1,0.02748633611151034
1175,trait_volume,-6,-0.6,0.2206713619198468
1175,trait_dispersion,-6,-0.6,0.2206713619198468
1175,rao_q,-6,-0.6,0.2206713619198468
1175,feve,10,1,0.02748633611151034
1175,fdiv,8,0.8,0.08641073297370003
1196,corrected_richness,10,1,0.02748633611151034
1196,shannon,10,1,0.02748633611151034
1196,inv_simpson,10,1,0.02748633611151034
1196,trait_volume,-6,-0.6,0.2206713619198468
1196,trait_dispersion,-8,-0.8,0.08641073297370003
1196,rao_q,-6,-0.6,0.2206713619198468
1196,feve,10,1,0.02748633611151034
1196,fdiv,8,0.8,0.08641073297370003
1197,corrected_richness,10,1,0.02748633611151034
1197,shannon,10,1,0.02748633611151034
1197,inv_simpson,10,1,0.02748633611151034
1197,trait_volume,-8,-0.8,0.08641073297370003
1197,trait_dispersion,-8,-0.8,0.08641073297370003
1197,rao_q,-6,-0.6,0.2206713619198468
1197,feve,10,1,0.02748633611151034
1197,fdiv,8,0.8,0.08641073297370003
1198,corrected_richness,10,1,0.02748633611151034
1198,shannon,10,1,0.02748633611151034
1198,inv_simpson,10,1,0.02748633611151034
1198,trait_volume,-6,-0.6,0.2206713619198468
1198,trait_dispersion,-8,-0.8,0.08641073297370003
1198,rao_q,-6,-0.6,0.2206713619198468
1198,feve,6,0.6,0.2206713619198468
1198,fdiv,8,0.8,0.08641073297370003
1199,corrected_richness,10,1,0.02748633611151034
1199,shannon,10,1,0.02748633611151034
1199,inv_simpson,10,1,0.02748633611151034
1199,trait_volume,-6,-0.6,0.2206713619198468
1199,trait_dispersion,-6,-0.6,0.2206713619198468
1199,rao_q,-6,-0.6,0.2206713619198468
1199,feve,4,0.4,0.4624327264504763
1199,fdiv,8,0.8,0.08641073297370003
1200,corrected_richness,10,1,0.02748633611151034
1200,shannon,10,1,0.02748633611151034
1200,inv_simpson,10,1,0.02748633611151034
1200,trait_volume,-6,-0.6,0.2206713619198468
1200,trait_dispersion,-6,-0.6,0.2206713619198468
1200,rao_q,-6,-0.6,0.2206713619198468
1200,feve,2,0.2,0.8064959405073402
1200,fdiv,8,0.8,0.08641073297370003
1201,corrected_richness,10,1,0.02748633611151034
1201,shannon,10,1,0.02748633611151034
1201,inv_simpson,10,1,0.02748633611151034
1201,trait_volume,-4,-0.4,0.4624327264504763
1201,trait_dispersion,-4,-0.4,0.4624327264504763
1201,rao_q,-4,-0.4,0.4624327264504763
1201,feve,10,1,0.02748633611151034
1201,fdiv,2,0.2,0.8064959405073402
1202,corrected_richness,10,1,0.02748633611151034
1202,shannon,10,1,0.02748633611151034
1202,inv_simpson,10,1,0.02748633611151034
1202,trait_volume,-4,-0.4,0.4624327264504763
1202,trait_dispersion,0,0,1
1202,rao_q,2,0.2,0.8064959405073402
1202,feve,10,1,0.02748633611151034
1202,fdiv,0,0,1
1203,corrected_richness,10,1,0.02748633611151034
1203,shannon,10,1,0.02748633611151034
1203,inv_simpson,10,1,0.02748633611151034
1203,trait_volume,-4,-0.4,0.4624327264504763
1203,trait_dispersion,-4,-0.4,0.4624327264504763
1203,rao_q,-4,-0.4,0.4624327264504763
1203,feve,8,0.8,0.08641073297370003
1203,fdiv,2,0.2,0.8064959405073402
1204,corrected_richness,10,1,0.02748633611151034
1204,shannon,10,1,0.02748633611151034
1204,inv_simpson,10,1,0.02748633611151034
1204,trait_volume,0,0,1
1204,trait_dispersion,0,0,1
1204,rao_q,2,0.2,0.8064959405073402
1204,feve,10,1,0.02748633611151034
1204,fdiv,-4,-0.4,0.4624327264504763
1205,corrected_richness,10,1,0.02748633611151034
1205,shannon,10,1,0.02748633611151034
1205,inv_simpson,10,1,0.02748633611151034
1205,trait_volume,-4,-0.4,0.4624327264504763
1205,trait_dispersion,0,0,1
1205,rao_q,0,0,1
1205,feve,10,1,0.02748633611151034
1205,fdiv,2,0.2,0.8064959405073402
1206,corrected_richness,10,1,0.02748633611151034
1206,shannon,10,1,0.02748633611151034
1206,inv_simpson,10,1,0.02748633611151034
1206,trait_volume,-4,-0.4,0.4624327264504763
1206,trait_dispersion,0,0,1
1206,rao_q,-2,-0.2,0.8064959405073402
1206,feve,10,1,0.02748633611151034
1206,fdiv,0,0,1
1207,corrected_richness,10,1,0.02748633611151034
1207,shannon,10,1,0.02748633611151034
1207,inv_simpson,10,1,0.02748633611151034
1207,trait_volume,-6,-0.6,0.2206713619198468
1207,trait_dispersion,-2,-0.2,0.8064959405073402
